558,3271,2.70559835969,1285960574
196,2132,3.22947618497,977755058
634,161,3.22417016365,848518115
312,95,2.86435402244,898008040
461,2490,3.86132787587,1072838804
71,711,4.27049861542,853954656
26,1409,3.13287618804,859625845
34,2891,3.27109135181,1032859119
190,2995,2.36582692884,968093085
469,53322,2.89975912667,1296197069
231,56715,4.51089668668,1424847021
389,3452,3.48701710329,965181589
300,51380,4.18190390004,1344182149
359,3497,3.1293844099,957481199
526,2105,3.65084533507,1024929048
154,1777,4.21567487296,1046739964
514,527,4.04043041734,843771936
23,555,3.52120865027,1131663369
57,56174,3.41304587884,1470350845
296,2081,4.02169693927,1112545252
655,597,3.90020078452,1145391843
381,802,3.19950554583,949384786
154,4886,4.49008683654,1046739947
244,552,3.20903960426,1094224559
538,1104,4.13775558757,879502709
24,3168,3.64019834689,1148672142
554,102123,4.03042442393,1423011755
269,3623,3.25967897228,1314895144
570,2006,4.14361218369,965068186
439,1682,4.45913812706,1472551045
106,458,3.20136261818,1085640697
221,480,3.76770085663,970503606
354,4489,2.47514475621,1113054646
666,2628,3.22714963164,1010197561
553,377,2.87061470664,843322618
112,4975,3.37216379679,1097431446
353,68157,3.96536057732,1420521137
545,1680,4.49676521745,1435790608
208,44,1.58285444549,1258439788
24,1263,3.88136587317,1148778787
565,2616,3.21292587268,974839236
391,52,3.19510001612,867072918
440,4489,3.01536696329,1041115325
565,2269,3.49244064974,974843382
82,31930,4.04619097055,1307180362
22,1031,3.51188218184,853852140
511,1230,3.38196610073,952328805
660,194,3.53887876658,834598281
284,7153,3.91275892705,1165210601
267,587,3.53092034531,840703344
413,1760,2.78693355595,993092421
510,1186,3.54300744776,940015597
201,63113,3.10156908956,1438019495
526,788,3.44482457619,1024929440
295,1064,3.54347749866,1047072640
288,95313,4.3999653684,1470888625
604,442,3.54481531465,868356767
294,1717,3.33224677152,1064615907
346,4370,3.48168527062,1106948998
364,1760,3.5796351378,942345331
423,377,3.90266934276,980860586
482,32,4.29439008267,1437001138
31,6115,3.45001235617,1043687014
642,64,3.89299419935,834802028
625,99992,2.2795905379,1374953846
613,61024,3.64991618326,1455642959
275,345,3.46319499774,1074104302
417,288,3.09759753081,841446684
397,533,3.21644443559,834999054
293,6944,3.90161523679,1140050749
565,535,3.72181541858,974712294
244,5388,3.21882644912,1100510434
120,1965,3.45966932961,945995181
565,324,3.21828382353,974837128
188,1097,3.71783419789,1228072722
461,2405,3.57544482959,1072838390
458,3285,2.25940233375,1471387085
355,165,3.93640713284,846062521
625,4487,2.58794674277,1157273661
458,97923,2.57820668644,1471386120
510,2302,3.43429267728,939329252
473,551,3.9556003593,958950245
235,2857,3.82009515494,1213808043
576,911,3.53398554617,1012593636
473,930,3.94336917191,944062114
668,151,3.69448819969,847271431
431,42738,3.881599994,1148090947
295,4388,3.53115741448,1092067676
389,3145,3.49802534735,965181775
526,1967,3.77574651942,1024929350
125,6942,3.79574445261,1147861798
609,1259,4.11664465832,939462104
403,106920,3.6778015554,1462947321
39,364,4.23706890328,1389806534
325,2028,3.67561194395,1451519698
196,1964,3.14124915391,977755058
655,802,3.96389085929,1145392192
16,1831,2.19257021283,1166586439
523,19,2.96229172137,1391351897
206,58025,3.15743527507,1442152400
131,953,3.50868509497,1138999770
269,110,3.94285636836,1314894053
95,70286,3.60312920617,1291779687
548,4474,3.18804910795,1022678648
119,674,3.96430452341,951009005
208,779,1.53596176005,1258440296
270,1619,3.42840657593,883223474
665,71535,3.83761090315,1343747128
106,431,3.43086049481,1086095202
18,6790,3.97078412519,1127475092
120,2617,3.2552659498,945993697
284,33004,3.48110244983,1117946157
453,104,3.15034435116,976421834
119,260,4.27761295993,951008797
527,1,4.07601628821,1428641074
435,107,3.80620019373,886373716
387,306,3.08243036803,1047113156
519,158,3.44906861271,945369320
476,8972,2.71850181394,1447072593
599,4489,3.2510604703,1057554801
188,2599,3.66592641979,1228073080
49,5349,3.53890216298,1322167657
531,832,3.70693699028,879014545
389,3117,3.40029858673,965181806
409,541,3.55598719223,933032411
300,1729,4.20660868782,1344181196
605,2953,2.75151339416,1277532716
300,849,4.15059679133,1344177232
327,3308,3.31420222459,966009788
388,1281,4.37558290251,974682905
263,100159,2.7384183059,1433901145
565,1060,3.84034887643,974711674
49,61240,3.64948476103,1305605640
18,6584,3.59158568003,1127475452
425,1250,3.50827511567,1088826555
16,117176,2.81308734306,1425875426
635,355,2.78954851574,1309492267
389,2490,3.73968884511,946509381
625,7143,2.99457888442,1111924609
545,98154,4.45002583972,1435790186
400,593,3.34138942196,841562177
23,6365,3.20798697965,1131663156
214,52885,2.69942209343,1462638917
233,1590,3.75669355601,955086434
244,6503,3.15110269473,1100510571
506,930,3.33167925647,1340405741
120,2155,3.42197831739,952582538
464,457,3.68370499761,1049913035
189,368,3.52462376952,841064018
565,39,3.63054607957,974714239
58,1459,3.68609926662,907762885
417,593,3.30912623314,841446638
21,1,3.22757669687,1238729767
87,780,3.42021544732,848159406
44,3156,2.75024961458,974770248
379,1120,3.25746656477,1443294063
111,227,4.17999423728,840100758
213,2642,2.89839851395,1228087088
519,7,3.52733574825,945361906
74,52952,3.48980805896,1255502672
160,913,3.82348291824,1183518836
403,8644,3.57195219673,1443394485
179,1348,3.61852896825,1437428224
429,1080,4.03721480062,1304142495
158,1961,3.5832552515,1292893076
451,4235,4.33196065359,1475737258
576,57,3.17463804975,1012606184
548,76293,3.28044045302,1285807709
188,953,3.84027851438,1230361942
581,4886,3.508941897,1155484618
469,1997,3.09727278578,1296197034
593,1371,3.78907758552,995421702
653,49286,4.18450152533,1440265591
178,442,3.71377464688,907380203
650,364,3.60680974232,834424884
283,1097,3.78691030676,1111611848
214,1275,2.56399782664,1462639102
548,4927,3.02133863403,1053171780
243,380,4.39147318573,956683116
53,8368,3.72593471338,1231767956
192,161,3.16692144763,839925587
214,8870,2.52879401214,1462644086
103,3179,3.87876065281,957893972
473,903,4.06629305331,939072776
497,315,3.82737722777,834060790
176,276,3.59017052008,1052836139
73,4025,3.06660560927,1461784048
548,91658,3.63558183945,1372000086
413,1769,2.84705608728,993089991
248,1270,3.83092246527,953271023
472,39446,3.47742471222,1251234851
620,225,3.4789551708,831921914
593,785,3.86783503411,995420733
248,915,3.65817939177,953100371
625,4084,2.62405934822,1019124686
453,193,2.83311907508,976427569
467,2355,3.85029112378,944979562
354,6333,2.71452762337,1112268983
381,8910,3.38379461177,1133970715
501,4025,2.85982737601,1228963424
440,4370,2.99741235469,1041114349
196,2568,2.88154362317,977724492
76,2167,3.24808294683,1165607133
161,1135,3.80049428266,974257516
645,608,4.05976143431,944934043
479,356,4.3491936894,1446621713
22,1222,3.83890635903,853851222
41,68157,4.50326393239,1466993490
243,368,4.4666831871,956684438
295,7303,3.55508472026,1119922983
295,1088,3.55479844515,1055278624
391,733,3.31811162002,867072841
597,466,3.4228751747,1139402969
16,4621,2.19911712247,997937575
481,1920,3.97898495356,1272665583
562,1198,3.85795055376,1172695997
313,3253,3.31122117139,959933947
564,74458,4.04819787513,1438374877
106,7836,3.42940020321,1086272346
597,1208,3.84053316372,1138658311
403,79224,3.67186156625,1467617551
554,1304,4.0233203759,1423010992
91,1552,3.62496664895,875517306
469,5669,3.09798526115,1296196947
655,480,4.29173050611,1145391789
606,4040,2.85255348796,980176812
403,87520,3.55701046665,1462946218
286,3695,2.76215889621,965089335
120,2769,3.16066906497,989622527
595,1197,4.35462182069,938947985
588,1131,4.05163725436,1112055598
16,59315,3.03226885439,1216576545
31,1732,3.96793666047,945122710
207,1957,3.42319964499,900784241
469,2028,3.12912987603,1296195573
158,2858,3.6186408116,1292540589
565,2876,3.24855072837,974714026
96,2109,3.91772661761,1019022736
381,122904,3.34970269106,1460162747
132,4034,4.03667872135,992232012
23,1682,3.70746531697,1131663443
472,5299,3.56342614277,1273433502
284,6711,3.89853398918,1114525026
458,4351,2.52717927871,1471387558
21,344,3.39959354716,1238729802
9,6879,3.87688798914,1154400253
57,21,3.51951729522,1470350794
323,2076,4.04793998865,974698728
160,3037,3.84748461367,1183519404
331,1172,3.50086378706,948575236
611,3752,3.53465991597,1348595166
210,494,2.84202352187,1265780066
24,1208,3.90367071993,1148670275
20,1218,3.7661978334,855192385
245,8361,3.63427296685,1448175944
441,344,3.70776544553,835336972
312,1268,3.09247152019,897488961
347,2011,3.35038981287,1159734795
347,5219,3.4626623957,1044650979
182,2003,4.31924519138,1154542815
16,2005,3.00045454124,997938630
648,2278,4.33532469424,947292818
431,1197,4.22677857606,1111489266
530,7493,3.78509978686,1099195801
408,4021,4.21802881134,978801610
18,247,3.8229914456,1127471027
421,953,3.90623784924,892820960
312,2470,2.98844440115,1076969290
637,562,3.68431096992,855227547
14,531,3.70790527681,1331379483
543,4973,3.95743899383,1424965333
389,8464,3.80052784629,1087093182
381,6934,3.11335222589,1068327357
427,60514,2.85692141442,1310388086
440,1079,3.36342088496,1041115125
510,2081,3.46191830041,939471469
248,648,3.4576361846,953102465
625,81845,3.1333661727,1328370855
356,858,4.02701527334,1130104975
469,356,3.15007647888,1296195502
254,3174,3.53053143385,1215832366
443,7979,4.31881757913,1227967887
176,4700,3.63611963451,1052883635
471,2867,3.33253832257,1234089747
325,1200,3.62144858323,1451524345
387,2959,3.15949282564,1047112848
408,628,4.27228207373,962647553
283,1777,3.43533973559,1111493068
381,140928,3.08142749604,1457978987
196,973,3.04337004038,977743706
214,30793,2.58006759163,1462640634
151,6539,3.34962226827,1113907082
476,70336,2.72266249385,1447778590
573,81845,3.83103337764,1436465743
606,2870,2.93830862641,980175138
127,455,3.65065003534,833287220
16,83270,2.29537540011,1361078285
625,2001,2.86185662264,1164622247
395,529,3.02456081381,1297524846
103,2973,4.11534080005,956599061
125,7438,3.92058027275,1147862207
548,67193,3.09726727275,1291481406
216,1085,3.88166608827,860561158
595,1394,4.35663915469,938947869
33,31,3.55286133704,834828440
78,2640,3.25610476845,1163219366
96,3877,3.66550211109,1016317856
295,30816,3.65663756587,1105648036
112,339,3.33889031945,1097432349
112,216,3.34798291329,1097431678
8,10,3.33464374908,851869035
84,1653,4.03275653671,1156205019
73,778,3.4733991924,1461784481
456,296,3.54521260389,1110395545
300,52831,4.18190390004,1344182923
565,1748,3.76023054861,974712821
158,551,3.5336243037,1293016220
111,590,4.25414825682,840100360
200,79592,3.67748977366,1310044593
321,924,3.88258356473,1424366900
604,784,3.46952037042,868481795
206,73017,3.37937254824,1442890281
206,41571,3.25814074762,1442152412
548,8191,3.35922967067,1096856982
74,4447,3.27399696561,1255608385
382,3994,3.38081242232,1018646724
548,109205,3.02133863403,1392653890
283,736,3.35196146321,1111493942
41,68954,4.52918033221,1466993409
153,68954,3.64564267724,1335900872
653,628,4.15092752104,1439584168
131,1288,3.55378274858,1138998045
424,3386,3.77333822963,1353690039
254,3897,3.88576322071,1215831685
563,344,3.76671330221,1167428749
301,3623,3.93410443975,1108045250
248,527,3.84337986115,953189299
551,47,3.99490155571,942669480
565,248,3.30998588226,974716363
413,370,2.78799774958,993091164
37,590,3.73576032614,847056510
58,1589,3.71498816818,907762832
549,141,3.31346055286,857405395
227,6942,3.16711487716,1243762849
484,1682,3.87380261202,1465387384
117,47,4.01046456445,1163454737
427,55052,3.34039791941,1216014601
201,53996,3.12883840757,1438021378
381,150,3.59153089381,1115007153
609,1500,4.03150631004,958824969
57,3210,3.73365962318,1470350982
625,3526,3.07363641983,1019127569
329,2096,3.52079371815,1147997726
538,261,3.90584586854,879503350
381,5293,3.30732269855,1032798486
565,1794,3.5672489622,974833400
481,8360,4.10474068939,1339283435
638,2746,4.24844249596,1231346491
20,1233,3.72863293466,855191740
196,2019,3.20529185709,975416836
103,1036,4.16812924675,959976817
73,4878,3.44792528837,1461783905
57,6796,3.71381591602,1467008087
295,761,3.51961561864,1090423342
4,48783,3.57408413254,1298862361
170,274,4.12250484262,1234227686
64,5349,3.79503309471,1079098282
312,1608,2.87477697315,898007806
657,2987,4.51678110855,986244044
381,45732,3.0671565596,1170696097
24,1962,3.77262479909,1148728767
233,3066,3.71174773616,955085965
467,36,3.91865215704,945317020
191,3298,4.07650708087,975693657
386,173,3.19010757264,836679288
606,1177,3.08754817297,980176990
596,535,4.10057004849,965077067
625,94919,2.2795905379,1346065679
120,1676,3.25906343544,913050553
548,116799,2.97695780395,1428155178
382,1485,3.12551295797,1018646488
571,356,3.55309296273,1475783279
218,3635,4.30709764078,1108160194
379,114265,3.34827678925,1443293076
112,4954,3.53216114568,1098045051
383,58889,3.00155035133,1371771812
443,4516,4.04166673016,1227917576
476,88812,2.57358089508,1447256017
462,1127,3.01613058625,1091958692
295,619,3.39092327147,1061481899
24,8910,3.63447734027,1148778304
461,2502,4.02511297802,1072836617
274,105593,4.20733843415,1466945121
464,5540,3.54877464497,1051643749
479,5995,4.26662822066,1446621644
548,6419,3.38109149352,1055595688
150,47,3.44409325439,1436922267
510,1631,3.42365452786,979260578
202,527,4.43344083169,1110498225
282,593,4.15045942441,1113685084
35,581,4.08093354397,973747385
385,44191,3.45109405524,1160947088
482,288,4.08596144354,1437005927
575,4701,3.4641003942,1232915046
288,130490,4.45757150444,1469161834
655,225,3.91446124072,1145392128
74,7308,3.09635514266,1474614697
381,4226,3.72544294421,991669535
29,110,4.30549248586,938944407
295,5337,3.58715647417,1047074130
549,58,3.38141387748,857405496
659,1810,4.39049348221,941488782
69,6218,3.65471298087,1194744481
316,6057,2.18456478853,1046663775
293,1101,3.80645432594,1140049846
586,933,4.34495782287,975363199
359,2381,2.98864282432,957795531
586,266,4.1306437824,975361825
27,500,3.44746520707,1360088125
347,3033,3.27770113043,1044651008
272,1230,4.04071581386,1107784952
432,150,4.16303140668,1165548458
288,3494,4.52239897452,1470168569
314,7439,3.37715947179,1105353856
474,377,4.47252708088,1425645567
548,85414,3.6138262451,1371222273
548,3507,3.46985595199,978953566
576,954,3.5854747304,1012604449
473,1299,3.99847807217,939691164
92,1196,4.40284212596,1448798104
530,1225,3.71352284503,960053081
16,104,2.45165636973,1093070113
462,1485,2.58355638552,1090907338
533,733,3.75954789776,1076971967
665,71106,3.85702358568,1343764004
146,110,4.44122491969,845421721
406,3171,3.5894187136,1061362223
383,2036,3.03953052047,1371829742
293,6863,3.94079834246,1140049740
166,8665,3.03983164481,1111479979
502,60072,3.77808983114,1283139023
602,70286,3.90222464205,1270254469
473,49272,4.0364980697,1165517959
625,3508,2.86412615516,1019133316
16,1259,3.0238882634,997938917
513,3578,4.36015057493,1433818890
519,2941,3.47450440688,945362317
196,1772,2.77695899789,978700726
565,373,3.75759933295,974713644
120,735,3.57196118742,952583624
121,1517,3.58906198545,1125350568
359,915,3.4931442956,957479306
243,2145,4.4046807218,956687231
647,813,3.89122714062,953450886
625,57640,2.79963038399,1374940238
596,1289,4.18708087256,965230819
233,126,3.86094723856,955088485
233,3405,3.84169440133,955092565
242,595,3.18186052638,847339439
653,3914,4.27570480945,1439586299
214,7153,2.94556442834,1462633907
606,261,3.11047966583,980197670
264,2006,3.21505372854,1117842349
548,8781,3.33516658682,1131634907
269,2,3.39530939425,1314894727
548,161,3.6430082179,1021100453
625,86593,2.2795905379,1349117163
578,2987,4.39345502978,1111475566
369,2628,3.78009879657,962591805
354,1240,2.97501642622,1162168846
504,356,3.93173342873,1432365753
453,516,2.97095347638,976421014
214,56801,2.47532578196,1462636660
518,185,4.05498706316,846449928
625,8983,2.82591857518,1145042155
151,2701,2.83196703173,1140424450
389,2278,3.78882858386,946522793
625,135569,2.2795905379,1469050657
56,802,3.5604899144,855927315
31,3269,3.46676434678,951009046
379,106438,3.30246330302,1443292420
381,2424,3.1594814594,949367869
404,247,3.96460398848,850779543
204,541,4.06862953396,1226321444
381,7502,3.61084029216,1304471638
31,1358,3.81452577102,945113981
548,4495,3.06784131103,1030464554
389,1215,3.86180582785,946520615
616,466,3.48335360744,1408780287
498,1150,3.67905544848,940364481
670,3326,3.21082097868,1015829081
329,1721,3.30082690309,1148006128
164,344,2.88808638548,1390767810
356,3409,3.36916085133,1130106109
112,4308,3.41531177977,1098374167
151,2990,3.03868725546,1114309060
294,3911,3.59731816016,1064616386
206,31221,3.11828576924,1442152533
627,2707,3.52657812276,974768877
31,5125,3.38944688023,1012830712
213,1517,3.20552655232,1218403299
359,3543,3.47885766617,957479973
86,292,3.02421522501,837507117
213,8998,3.16965887455,1228797119
523,3039,3.34158664691,1391353767
467,2501,3.97970300451,944898002
385,6709,3.12658550358,1154550243
397,786,3.18885307972,838804170
548,3194,3.52558582083,1067207663
314,3176,3.517179142,1101033050
403,63859,3.57544823089,1462946142
597,6874,3.90387320082,1138659493
213,69844,3.28358540652,1260704910
62,26662,3.36306774852,1216050266
408,50,4.35183277117,962646253
151,8493,3.14488325136,1114306172
313,3006,3.71937986077,959931078
406,2302,3.63769480635,1097698290
292,7386,4.38440155115,1111488895
70,3791,4.28041723748,1348153799
467,2739,4.01682818227,945010270
221,3127,3.41171389046,1014306911
57,54001,3.52877836257,1467005323
233,1373,3.83386300222,955087688
22,1175,3.67870166067,853851089
421,1224,3.86467154882,892820870
235,1235,3.76644243735,1213851075
510,1244,3.6978823658,1093278062
119,2668,4.0351168236,951009230
585,3285,3.50945926091,1271763721
158,235,3.56452327448,1291599967
265,1296,4.36128445077,995664905
487,48774,3.58903419034,1464121553
209,7502,4.06595002583,1402191603
72,1617,4.14208145661,974659023
578,780,4.13667670553,1111475148
564,70286,4.03033165437,1403260316
381,2683,3.13304968318,956018176
215,1302,4.02166175545,978417948
611,2717,3.50957832681,1348595057
253,7,3.42142780372,869101615
7,8874,3.46946037,1108134521
312,3468,3.11428044887,1077052008
60,3751,2.75760452862,1144756109
118,82527,3.94967843187,1320637762
312,920,3.1781384222,898526635
74,8874,3.58376311457,1348568180
616,69481,3.89484670536,1425503866
625,116799,2.52100688108,1451567453
476,37386,2.39395268412,1447327450
280,296,3.49215626538,838231079
233,2671,3.94719729374,955090850
374,2528,3.28629384995,939235206
660,247,3.46898373988,834598355
385,2193,3.31067929424,1153501613
16,524,2.50502712853,1166586387
407,4329,4.16455257156,1447952575
532,3791,2.97463310471,1244308218
515,766,3.62521803057,853893166
70,2136,4.17252257243,1348153829
74,5673,3.40875306315,1337591896
120,1287,3.78912372421,913232524
501,480,2.8817986634,1228946663
586,3462,4.35475501785,975362198
494,1772,3.48626298819,954684794
387,3268,2.58388604042,1047027988
166,832,2.73505798649,1111981626
598,910,4.10051641342,940708456
372,587,3.72337878474,1462741796
364,1690,3.55384495698,942346590
454,3996,3.53693002379,994622751
503,52,4.02234113944,861302194
240,435,3.62811391244,991862480
343,2971,4.26828141528,945124802
372,84392,3.73420246407,1462736159
300,6730,4.18190390004,1344189016
237,946,4.06536530583,1109969559
160,150,3.7187071899,1183519814
549,1036,3.55179215279,857406576
645,2428,3.52579629496,944933351
190,2333,2.76923361162,968093085
586,1066,4.32052119761,975362967
356,2028,3.92971084981,1130104473
392,515,3.85181083395,891533055
382,218,3.25800338254,1018682944
565,1518,3.33494773866,974714563
631,858,4.11074948028,1443807838
57,55805,3.62597386927,1467003527
576,2184,3.50685988458,1018058000
608,3210,3.71357491055,1113406599
625,1729,2.98518736285,1019132386
213,70599,2.95672008558,1260688196
506,55052,3.25434569127,1340413352
387,3114,2.99727204392,1047113105
109,364,3.42341379087,843302154
195,356,3.56873894353,848098235
581,6947,3.15666789641,1165900254
112,6638,3.51263176085,1097432077
152,288,3.66147718475,847296748
248,2746,3.62008543559,953271323
666,3534,3.13972773174,1010198050
137,5378,3.81100341293,1405977563
372,60950,3.74054255705,1462745710
130,736,3.02145410358,965328135
179,919,3.59397150881,1437424660
277,153,3.21114830438,1321812623
476,91094,2.81754220734,1447255881
78,1704,3.51335500327,1183844513
469,5673,3.07271253354,1296197495
428,4878,4.02310067926,1004906303
389,5508,3.53579962603,1030999212
296,318,4.09568434981,1100129621
356,454,3.46460356277,1130105694
484,1210,3.88182148974,1465387290
502,81535,3.63533390095,1298260532
313,2599,3.49982052792,959933171
479,1527,4.30230192981,1446622660
31,3804,3.68623942598,968788764
515,1376,3.47903929081,853895670
158,37731,3.39827747273,1292893813
562,924,3.73253634308,1172695223
435,281,3.85670809089,886375700
398,71530,3.42645279346,1268904774
453,635,3.3295637689,976422582
519,1261,3.6208170877,945363973
354,32029,2.3845750265,1127049290
406,4420,3.52266788465,1061360689
14,7361,3.78014199863,1331380159
9,110,4.04833463418,1154473268
214,4014,2.72770402091,1462637895
581,4499,3.25845121736,1167163635
131,1275,3.22704092025,1138999930
458,1617,2.86070735306,1471384562
593,3717,3.80310057125,995420037
423,3007,4.0830279744,980859698
453,2829,3.1517525159,976420993
120,1317,3.25475136694,913050333
565,149,3.67781527669,974842655
91,81,3.72732570885,875520409
151,2707,3.17970691582,1114310351
381,592,3.23869823699,1053103704
389,527,3.97979977776,946509889
381,34334,2.97733485713,1148314797
95,3471,3.6773651478,1291780906
3,223,3.64266786402,835355749
21,7153,3.08970609973,1224043033
655,256,3.86712309104,1145392546
74,3252,3.63197673508,1267705304
625,1198,3.18898541017,1019124147
42,1240,3.94762139622,1093886838
233,1209,4.15192162343,955086564
384,34,3.35847781154,852810527
16,4235,3.15465142971,997937713
422,160,2.77298753211,835170225
389,356,3.90455720759,973840479
190,2701,2.21499165497,968093403
581,3593,3.02121986636,1273519247
300,71494,4.18190390004,1344189209
59,1225,3.41564861134,961127896
31,4489,3.73371676972,1039066779
285,62,3.33691561159,853878869
453,2120,3.22990945474,976420886
199,1273,3.72234196622,1068822696
476,102445,2.96602445301,1447239656
498,1097,3.8914886605,940364445
464,4993,3.64169150359,1049913589
190,2580,3.08818019828,968093085
413,344,2.81860478647,993089460
588,930,4.11511573958,1111360673
156,908,3.8267522773,943350749
588,3006,4.14842954371,1111368210
431,349,4.0550314036,1172908489
554,71535,3.97203694224,1423011745
95,2423,3.46473263878,1291777298
103,1252,4.20250563916,956598547
469,1367,2.79372680561,1296189597
428,1610,4.07986092634,943193215
242,2,3.07255566788,847339662
473,5902,3.97187594817,1075915870
415,2962,2.61291932849,1039390474
201,2028,3.46614694358,1437933564
554,79553,3.94730943891,1423010394
104,6996,3.29105900444,1117751234
462,364,3.18063641204,1091049697
562,3034,3.73292454002,1172696345
49,85774,3.70387240221,1367724708
443,1923,4.30071221248,1227920217
417,225,3.06616325584,841446722
562,5872,3.47654170824,1172766277
565,2580,3.86895554046,974711243
428,2858,4.07808307796,939332587
353,32,3.95192023417,1420521602
314,1090,3.64320631832,1101033011
380,110,3.95332525167,1378180018
200,33558,3.36001051837,1229285008
363,27821,3.69380796649,1218566855
343,1265,4.31691816216,945123604
665,109487,3.97142845652,1441100696
71,52,4.1749063904,853954401
20,1344,3.52959561573,855192636
597,1222,3.8728840055,1138659491
581,104,3.19364946546,1165900726
83,296,3.86625824534,835973380
403,2918,3.71462630223,1443424373
548,7040,3.21024564496,1071595982
135,3948,4.01202163945,1361246072
68,198,3.73337632073,854714394
339,350,3.38256984773,841656557
519,552,3.45406727225,945369783
215,2915,3.97359748128,978417916
515,1257,3.70841864809,854116076
530,348,3.6731966828,959966045
666,168,3.15107089578,995232660
229,1220,4.39187421377,1449334010
477,3623,2.7874817092,971879378
462,1537,2.95753530264,1090908587
462,1748,2.97907008863,1090907567
300,4450,4.17944024319,1344183002
74,4343,3.07015341239,1255596208
214,2193,2.64327600186,1462635387
24,1078,3.64401102398,1148778808
571,48774,3.67774884285,1475786239
565,447,3.11773640154,974837361
357,994,2.92710444804,1168393727
73,4995,3.43139568663,1461783881
32,7361,4.20656547224,1273542961
548,66934,3.41763368247,1260618718
465,10,4.27818742188,829911793
131,1527,3.28248861566,1138998269
588,296,4.17285462616,1111347136
106,1370,3.15846887855,1086960509
494,509,3.55495161474,954685352
24,4267,3.59576379305,1148778637
431,5618,4.23761469187,1111579074
88,663,3.30369932441,858623335
416,434,4.02150773691,848984796
476,70286,3.12902186095,1447239354
196,1222,3.2844198086,975417065
18,1193,3.96817637578,1127469556
379,5991,3.20920133386,1443625615
241,1288,4.02555727377,1098940479
388,3548,4.28065689217,974670100
523,81932,3.44538861949,1391350429
521,1358,3.43664088986,1142024143
520,3307,4.33650447589,1463338910
469,5872,2.88119238513,1296198424
92,59369,4.33188872272,1448798219
434,54997,4.11110527706,1417930369
573,61024,3.79543966925,1436779885
31,6234,3.38944688023,1048704049
156,1396,3.67767683262,943350366
460,648,3.73419790693,859210690
177,5903,3.02824926146,1340917181
438,590,3.65493607798,831691372
569,253,4.1127920849,835002305
233,2025,4.03405007854,955093330
100,17,3.56438727111,938586999
585,527,4.24754479922,1271762696
9,4993,4.06985747498,1154464819
158,82242,3.22471584277,1295146250
16,4223,2.81626947225,997937775
548,91610,3.02133863403,1323606101
562,593,3.8691771441,1172695985
313,2331,3.19374936626,959933537
271,6537,3.55771321318,1469306137
24,3100,3.68673808291,1148728895
103,3508,4.04355495278,957895708
34,2507,3.0403850413,1032766463
111,736,4.26996593689,840100695
527,50872,4.11413556521,1428641066
453,4191,3.30887248063,989110944
364,1088,3.67791417261,942345287
343,2988,4.18419655489,945123680
